0
"(1725235200, 2502.42, 2507.23, 2489.96, 2498.99, 100895, 17, 0)"
"(1725321600, 2499.57, 2506.2, 2473.13, 2493.01, 172834, 17, 0)"
"(1725408000, 2492.71, 2500.2, 2471.85, 2495.55, 156368, 17, 0)"
"(1724198400, 2513.11, 2519.87, 2493.41, 2512.3, 172434, 17, 0)"
"(1724284800, 2511.45, 2514.63, 2470.77, 2484.6, 174870, 17, 0)"
"(1724371200, 2485.03, 2518.27, 2484.3, 2512.36, 176563, 17, 0)"
"(1724630400, 2511.33, 2526.84, 2508.65, 2517.9, 169404, 17, 0)"
"(1724716800, 2518.13, 2525.89, 2503.45, 2524.65, 170625, 17, 0)"
"(1724803200, 2524.75, 2529., 2493.59, 2504.54, 162696, 17, 0)"
"(1724889600, 2504.25, 2528.63, 2503.54, 2521.1, 159746, 17, 0)"
"(1724976000, 2520.61, 2526.87, 2494.1, 2503.21, 165664, 17, 0)"
"(1725235200, 2502.42, 2507.23, 2489.96, 2498.99, 100895, 17, 0)"
"(1725321600, 2499.57, 2506.2, 2473.13, 2493.01, 172834, 17, 0)"
"(1724112000, 2503.47, 2531.66, 2497.29, 2513.94, 176031, 17, 0)"
"(1724198400, 2513.11, 2519.87, 2493.41, 2512.3, 172434, 17, 0)"
"(1724284800, 2511.45, 2514.63, 2470.77, 2484.6, 174870, 17, 0)"
"(1724371200, 2485.03, 2518.27, 2484.3, 2512.36, 176563, 17, 0)"
"(1724630400, 2511.33, 2526.84, 2508.65, 2517.9, 169404, 17, 0)"
"(1724716800, 2518.13, 2525.89, 2503.45, 2524.65, 170625, 17, 0)"
"(1724803200, 2524.75, 2529., 2493.59, 2504.54, 162696, 17, 0)"
"(1724889600, 2504.25, 2528.63, 2503.54, 2521.1, 159746, 17, 0)"
"(1724976000, 2520.61, 2526.87, 2494.1, 2503.21, 165664, 17, 0)"
"(1725235200, 2502.42, 2507.23, 2489.96, 2498.99, 100895, 17, 0)"
"(1724025600, 2509.27, 2510.06, 2485.6, 2504.13, 177453, 17, 0)"
"(1724112000, 2503.47, 2531.66, 2497.29, 2513.94, 176031, 17, 0)"
"(1724198400, 2513.11, 2519.87, 2493.41, 2512.3, 172434, 17, 0)"
"(1724284800, 2511.45, 2514.63, 2470.77, 2484.6, 174870, 17, 0)"
"(1724371200, 2485.03, 2518.27, 2484.3, 2512.36, 176563, 17, 0)"
"(1724630400, 2511.33, 2526.84, 2508.65, 2517.9, 169404, 17, 0)"
"(1724716800, 2518.13, 2525.89, 2503.45, 2524.65, 170625, 17, 0)"
"(1724803200, 2524.75, 2529., 2493.59, 2504.54, 162696, 17, 0)"
"(1724889600, 2504.25, 2528.63, 2503.54, 2521.1, 159746, 17, 0)"
"(1724976000, 2520.61, 2526.87, 2494.1, 2503.21, 165664, 17, 0)"
"(1723766400, 2455.65, 2509.65, 2450.71, 2507.51, 183517, 17, 0)"
"(1724025600, 2509.27, 2510.06, 2485.6, 2504.13, 177453, 17, 0)"
